Running Time:     ,Nodes Expanded:   ,Cost of Path:     ,Max Fringe Size:  ,Search Depth:     ,Fringe Size:      ,Max Search Depth: ,Search Method:    
8.716799020767212,99415,22,24983,23,21665,24,BFS
5.19376802444458,57939,21,21767,22,21763,23,BFS
1.1858909130096436,12679,17,7331,18,7326,19,BFS
3.8487308025360107,39548,20,17139,21,17127,22,BFS
4.053909063339233,46226,20,17289,21,17217,22,BFS
1.2754230499267578,14969,17,7898,18,7895,19,BFS
6.734176158905029,77436,22,23976,23,23491,24,BFS
7.247147083282471,81465,22,23976,23,22960,24,BFS
3.7625820636749268,43991,20,17289,21,17255,22,BFS
13.311398983001709,148065,24,24983,25,13896,26,BFS
9.150996923446655,103177,22,24983,23,20665,24,BFS
13.76021695137024,153836,25,25134,26,14005,27,BFS
14.700189113616943,167429,26,24048,27,8158,28,BFS
2.7568600177764893,29677,19,14180,20,14177,21,BFS
0.721337080001831,8292,15,4160,16,4159,17,BFS
6.706009864807129,76036,21,21830,22,20351,23,BFS
14.67760705947876,161496,26,24049,27,11724,28,BFS
11.73983097076416,135809,24,24048,25,17427,26,BFS
0.6556351184844971,7465,16,4540,17,4539,18,BFS
0.5324740409851074,6040,15,3557,16,3556,17,BFS
0.387131929397583,4702,14,2488,15,2486,16,BFS
3.1007919311523438,33988,19,14656,20,14644,21,BFS
4.8933680057525635,54770,20,17259,21,17104,22,BFS
4.571940183639526,52243,20,17259,21,17191,22,BFS
14.140315055847168,160137,26,24049,27,12426,28,BFS
7.291969060897827,84628,22,23973,23,22427,24,BFS
1.184412956237793,13779,17,7617,18,7616,19,BFS
5.042608976364136,59862,20,18858,21,18633,22,BFS
10.603074073791504,122418,23,25133,24,18778,25,BFS
8.942444086074829,103029,23,25134,24,24424,25,BFS
7.0261218547821045,80800,22,23972,23,23030,24,BFS
5.8312060832977295,66765,21,21830,22,21560,23,BFS
10.459045886993408,120757,23,25133,24,19349,25,BFS
5.2770750522613525,62258,20,18858,21,18538,22,BFS
2.146390914916992,25930,18,10761,19,10753,20,BFS
2.546376943588257,29813,19,14189,20,14187,21,BFS
13.524832963943481,156260,25,25133,26,12773,27,BFS
4.169403076171875,49863,20,17289,21,17251,22,BFS
13.200721979141235,155032,25,25133,26,13411,27,BFS
5.017618894577026,58626,21,21778,22,21772,23,BFS
2.8222930431365967,33140,19,14563,20,14555,21,BFS
6.364970922470093,74073,21,21826,22,20794,23,BFS
2.8970489501953125,33729,19,14440,20,14423,21,BFS
7.128239870071411,83510,22,23976,23,22618,24,BFS
7.510585069656372,86479,22,23976,23,22099,24,BFS
2.918473958969116,34625,19,14725,20,14723,21,BFS
12.758834838867188,145127,24,24983,25,15288,26,BFS
14.108427047729492,160068,26,24049,27,12458,28,BFS
15.690077066421509,178306,28,24049,29,2609,30,BFS
13.317004203796387,154930,25,25133,26,13469,27,BFS
14.095489025115967,158478,26,24053,27,13255,28,BFS
7.550648212432861,86838,22,23973,23,22053,24,BFS
7.577224016189575,88358,22,23976,23,21845,24,BFS
10.712096929550171,121719,24,24049,25,22602,26,BFS
13.28878402709961,152920,25,25136,26,14509,27,BFS
6.660453796386719,76326,21,21826,22,20417,23,BFS
9.822960138320923,113031,23,25133,24,22051,25,BFS
3.888200044631958,45620,20,17259,21,17229,22,BFS
10.468650817871094,117657,24,24048,25,23703,26,BFS
5.0459301471710205,57734,20,18858,21,18738,22,BFS
2.7316031455993652,31999,18,12217,19,12213,20,BFS
3.213513135910034,36797,19,14787,20,14781,21,BFS
6.72645902633667,77712,21,21811,22,20057,23,BFS
14.598811864852905,164331,26,24983,27,10735,28,BFS
7.108584880828857,79643,22,23976,23,23223,24,BFS
8.875980138778687,99260,23,25136,24,25076,25,BFS
0.5311579704284668,6005,14,3071,15,3070,16,BFS
9.598804950714111,105493,23,25133,24,23778,25,BFS
4.3472700119018555,50325,20,17289,21,17271,22,BFS
0.25847411155700684,2963,14,1923,15,1922,16,BFS
4.4928929805755615,51383,20,18792,21,18782,22,BFS
2.955456018447876,34694,19,14686,20,14685,21,BFS
4.503695964813232,50489,20,18787,21,18755,22,BFS
11.02543592453003,122310,23,25133,24,18819,25,BFS
11.803311109542847,131913,24,24049,25,18935,26,BFS
13.043780088424683,148918,25,25133,26,16257,27,BFS
9.573421955108643,111733,23,25133,24,22388,25,BFS
15.650934934616089,177568,28,24054,29,3159,30,BFS
10.90968918800354,123183,24,24054,25,22062,26,BFS
10.685078144073486,120638,24,24049,25,22913,26,BFS
15.672450065612793,175893,27,25133,28,3996,29,BFS
3.7873260974884033,41611,20,17238,21,17232,22,BFS
9.632720947265625,107513,23,25133,24,23304,25,BFS
5.504036903381348,60316,21,21830,22,21815,23,BFS
12.004708051681519,134515,24,24048,25,17981,26,BFS
9.573705911636353,106849,23,25134,24,23477,25,BFS
13.95099401473999,157664,26,24049,27,13689,28,BFS
10.70485782623291,121389,24,24053,25,22688,26,BFS
10.914077043533325,120598,24,24048,25,22897,26,BFS
11.795919179916382,134393,24,24053,25,18032,26,BFS
15.245488166809082,176252,27,25134,28,3732,29,BFS
6.528412103652954,76033,22,23973,23,23643,24,BFS
14.489261150360107,164223,26,24053,27,10120,28,BFS
0.7603318691253662,7752,16,4626,17,4620,18,BFS
13.329378128051758,148400,25,25133,26,16525,27,BFS
1.5324127674102783,18317,17,8450,18,8449,19,BFS
6.460942983627319,73095,22,23976,23,23923,24,BFS
12.557706117630005,139441,24,24983,25,17735,26,BFS
8.696964025497437,94325,22,23980,23,20672,24,BFS
0.5271170139312744,6000,15,3541,16,3540,17,BFS
11.72921109199524,128861,24,24983,25,21543,26,BFS
4.763943910598755,52343,20,17259,21,17191,22,BFS
7.497922897338867,82410,22,23980,23,22798,24,BFS
9.714838027954102,105864,23,25133,24,23948,25,BFS
14.084284782409668,145568,24,24983,25,15110,26,BFS
13.72742509841919,143799,25,25134,26,18345,27,BFS
4.4412901401519775,47040,20,18721,21,18705,22,BFS
2.6320478916168213,25640,18,10728,19,10721,20,BFS
3.8805289268493652,39241,19,14706,20,14687,21,BFS
12.118811130523682,125294,24,24054,25,21411,26,BFS
8.60309100151062,94589,22,23980,23,20593,24,BFS
12.063602924346924,135256,24,24983,25,19332,26,BFS
8.922850847244263,102150,23,25136,24,24713,25,BFS
8.259536981582642,94917,22,23973,23,20488,24,BFS
11.117449045181274,128026,24,24053,25,20360,26,BFS
15.542521953582764,174085,27,25136,28,5410,29,BFS
2.0110270977020264,23919,18,10557,19,10556,20,BFS
3.9106571674346924,44197,20,17257,21,17237,22,BFS
11.47588300704956,131276,24,24053,25,19151,26,BFS
4.083673000335693,48124,20,17259,21,17200,22,BFS
10.206280946731567,118838,23,25133,24,20088,25,BFS
14.683925151824951,172431,27,25133,28,6467,29,BFS
7.696070909500122,90690,22,23976,23,21482,24,BFS
5.113049030303955,59752,21,21812,22,21811,23,BFS
14.870970010757446,174400,27,25133,28,5098,29,BFS
12.196238994598389,135006,24,24048,25,17779,26,BFS
11.141988039016724,126521,24,24983,25,22231,26,BFS
7.702121019363403,87482,22,23973,23,21985,24,BFS
3.4036591053009033,38509,20,17069,21,17068,22,BFS
15.68875789642334,169327,26,24054,27,6937,28,BFS
5.118818998336792,54200,20,17259,21,17142,22,BFS
14.513463020324707,159757,25,25133,26,10776,27,BFS
8.24364686012268,90942,22,23976,23,21446,24,BFS
12.77978515625,144836,25,25133,26,17945,27,BFS
15.280096054077148,178199,28,24054,29,2690,30,BFS
11.379065036773682,130406,24,24053,25,19495,26,BFS
4.067481994628906,45909,20,17289,21,17235,22,BFS
4.034664869308472,47083,20,17259,21,17193,22,BFS
15.879693984985352,177550,28,24054,29,3172,30,BFS
9.228262901306152,99601,23,25133,24,25048,25,BFS
6.046969175338745,70647,21,21826,22,21330,23,BFS
0.4667019844055176,5702,14,2996,15,2994,16,BFS
1.632883071899414,19540,17,8569,18,8566,19,BFS
9.258145093917847,105742,23,25133,24,23958,25,BFS
14.89922308921814,172101,27,25134,28,6662,29,BFS
4.792618989944458,55434,20,18858,21,18795,22,BFS
7.415446996688843,82444,22,23980,23,22791,24,BFS
13.18396806716919,150135,25,25136,26,15785,27,BFS
8.014697790145874,94394,22,23973,23,20652,24,BFS
10.889791011810303,126706,24,24054,25,20856,26,BFS
10.922904014587402,126341,24,24054,25,21004,26,BFS
8.960296154022217,101827,22,24983,23,21047,24,BFS
10.08115005493164,115394,23,25134,24,21110,25,BFS
13.894336938858032,158631,25,25136,26,11438,27,BFS
9.02320384979248,103868,23,25133,24,24194,25,BFS
15.278702020645142,177668,27,25134,28,2641,29,BFS
5.150194883346558,60938,20,18858,21,18622,22,BFS
4.443931818008423,52981,20,17259,21,17180,22,BFS
11.562669038772583,135917,24,24048,25,17385,26,BFS
9.2759690284729,107874,23,25136,24,23375,25,BFS
10.913938999176025,126924,24,24053,25,20784,26,BFS
1.9761428833007812,23285,18,11438,19,11437,20,BFS
9.01055121421814,104311,23,25133,24,24261,25,BFS
10.222969055175781,118848,23,25136,24,20089,25,BFS
5.8180670738220215,67539,21,21826,22,21561,23,BFS
13.554095029830933,158562,25,25133,26,11487,27,BFS
3.4061548709869385,39765,20,17156,21,17150,22,BFS
14.27397108078003,166195,26,24048,27,8921,28,BFS
1.3198809623718262,16028,17,8092,18,8089,19,BFS
9.372675895690918,109081,23,25133,24,22927,25,BFS
13.319310903549194,154823,25,25133,26,13528,27,BFS
10.992666006088257,129275,24,24053,25,19911,26,BFS
11.104925155639648,129879,24,24054,25,19694,26,BFS
13.62756609916687,156760,26,24049,27,14123,28,BFS
3.220308780670166,38233,19,14800,20,14789,21,BFS
11.577331066131592,133673,24,24983,25,19932,26,BFS
9.508409023284912,110417,23,25133,24,22766,25,BFS
3.522979974746704,41410,20,17236,21,17232,22,BFS
9.157996892929077,105710,23,25133,24,23972,25,BFS
1.1777288913726807,14258,16,6688,17,6687,18,BFS
3.871248960494995,45168,20,17289,21,17231,22,BFS
11.572942018508911,135160,24,24054,25,17737,26,BFS
9.9683358669281,115666,23,25134,24,21021,25,BFS
12.894426822662354,144135,25,25133,26,18308,27,BFS
5.293649911880493,62274,21,21830,22,21740,23,BFS
0.2699148654937744,3310,13,1781,14,1780,15,BFS
5.70881199836731,67417,21,21811,22,21442,23,BFS
13.538070917129517,156597,26,24054,27,14204,28,BFS
3.7006900310516357,43796,20,17257,21,17238,22,BFS
1.4521498680114746,17657,17,8348,18,8342,19,BFS
14.867017984390259,173720,27,25136,28,5642,29,BFS
1.7185389995574951,20332,18,10004,19,10003,20,BFS
1.5039830207824707,17418,18,9534,19,9533,20,BFS
8.649765968322754,99657,23,25134,24,25056,25,BFS
5.624250888824463,66268,21,21826,22,21602,23,BFS
13.554450988769531,157764,26,24053,27,13622,28,BFS
10.051161050796509,117693,23,25133,24,20382,25,BFS
6.338696002960205,73108,22,23980,23,23921,24,BFS
9.803335905075073,113880,23,25134,24,21554,25,BFS
6.732615947723389,78477,22,23976,23,23399,24,BFS
3.6166210174560547,42098,20,17251,21,17238,22,BFS
1.3143889904022217,15540,17,7986,18,7985,19,BFS
0.09715819358825684,1102,12,748,13,747,13,BFS
5.768734931945801,66933,21,21826,22,21608,23,BFS
14.581329822540283,171011,26,24983,27,6602,28,BFS
4.2023398876190186,49485,20,17289,21,17219,22,BFS
5.841829061508179,67716,21,21826,22,21534,23,BFS
15.227607011795044,177502,28,24053,29,3213,30,BFS
1.1501529216766357,13904,16,6616,17,6615,18,BFS
11.254777908325195,132268,24,24983,25,20409,26,BFS
7.021610975265503,77719,21,21826,22,20091,23,BFS
12.799588918685913,147691,25,25136,26,16828,27,BFS
6.187915086746216,73579,21,21826,22,20879,23,BFS
0.37117576599121094,4413,14,2627,15,2626,16,BFS
2.995814085006714,35443,19,14740,20,14726,21,BFS
13.612766981124878,159476,25,25133,26,10953,27,BFS
1.5449109077453613,18666,17,8487,18,8480,19,BFS
11.813862085342407,138960,24,24983,25,17923,26,BFS
10.093024015426636,115108,23,25133,24,21185,25,BFS
2.0159871578216553,24150,18,10584,19,10581,20,BFS
3.8009111881256104,44601,20,17259,21,17244,22,BFS
1.8694789409637451,21831,18,10212,19,10209,20,BFS
1.84163498878479,21973,18,10216,19,10212,20,BFS
7.343288898468018,84871,22,23973,23,22368,24,BFS
7.781649112701416,89538,22,23972,23,21678,24,BFS
6.007936000823975,68214,21,21826,22,21519,23,BFS
10.725274085998535,122769,24,24053,25,22210,26,BFS
3.420123815536499,38489,20,17090,21,17089,22,BFS
3.87921404838562,42091,20,17261,21,17260,22,BFS
13.49674916267395,152110,25,25133,26,14887,27,BFS
15.462080955505371,180820,29,25133,30,578,31,BFS
12.395073890686035,144882,25,25133,26,17927,27,BFS
0.7606818675994873,9079,16,5000,17,4999,18,BFS
13.715325117111206,157758,26,24048,27,13617,28,BFS
12.453589916229248,144493,25,25134,26,18089,27,BFS
14.30988883972168,160881,26,24054,27,12044,28,BFS
10.58989405632019,118230,24,24054,25,23537,26,BFS
6.194598913192749,68785,21,21811,22,21346,23,BFS
14.675976991653442,166729,26,24049,27,8593,28,BFS
11.285799026489258,129806,24,24048,25,19728,26,BFS
4.395234107971191,52100,20,17289,21,17220,22,BFS
11.54952597618103,134106,24,24048,25,18135,26,BFS
8.545062065124512,95466,22,23973,23,20333,24,BFS
8.498746871948242,86144,22,23973,23,22129,24,BFS
11.440598011016846,126854,24,24053,25,20813,26,BFS
13.975875854492188,157480,25,25134,26,12094,27,BFS
2.2133100032806396,26462,18,11803,19,11802,20,BFS
0.09906482696533203,1206,11,693,12,692,13,BFS
0.07236814498901367,826,11,549,12,547,13,BFS
10.42187213897705,119385,24,24049,25,23237,26,BFS
6.624885082244873,77116,22,23973,23,23544,24,BFS
15.368398904800415,177978,28,24048,29,2859,30,BFS
15.172544956207275,177053,28,24054,29,3559,30,BFS
2.6270270347595215,31045,19,14328,20,14327,21,BFS
13.570559978485107,147277,25,25133,26,17000,27,BFS
6.2482829093933105,68992,21,21826,22,21475,23,BFS
1.6258108615875244,18714,17,8487,18,8482,19,BFS
3.5022850036621094,38633,20,17095,21,17094,22,BFS
3.57881498336792,41954,19,14747,20,14731,21,BFS
3.5982580184936523,41014,20,17200,21,17197,22,BFS
10.49373483657837,118612,24,24048,25,23452,26,BFS
7.334080934524536,82836,22,23973,23,22748,24,BFS
14.136464834213257,159708,26,24053,27,12638,28,BFS
0.9031200408935547,9945,16,5194,17,5192,18,BFS
15.68175196647644,175391,27,25133,28,4479,29,BFS
11.134196996688843,129803,24,24049,25,19722,26,BFS
3.279623031616211,38880,19,14802,20,14785,21,BFS
6.4489428997039795,75941,21,21826,22,20503,23,BFS
15.517897129058838,178602,28,24983,29,2269,30,BFS
1.1771049499511719,13699,17,7602,18,7600,19,BFS
2.2037241458892822,26029,18,11761,19,11760,20,BFS
9.307913064956665,107437,23,25134,24,23317,25,BFS
12.502938985824585,145077,25,25134,26,17847,27,BFS
12.439446926116943,144089,25,25133,26,18238,27,BFS
6.6415300369262695,75008,22,23972,23,23719,24,BFS
5.222212076187134,61222,21,21830,22,21764,23,BFS
2.6442840099334717,31198,19,14220,20,14215,21,BFS
12.637029886245728,146436,25,25133,26,17308,27,BFS
1.1010029315948486,12838,17,7379,18,7378,19,BFS
12.992614030838013,152575,25,25134,26,14619,27,BFS
9.56611704826355,110687,23,25136,24,22678,25,BFS
4.592618942260742,54519,20,17289,21,17111,22,BFS
5.265137195587158,61111,21,21830,22,21775,23,BFS
4.162784099578857,49612,20,17289,21,17231,22,BFS
12.017404079437256,139853,24,24054,25,15711,26,BFS
11.42058801651001,134352,24,24054,25,18042,26,BFS
10.146023988723755,116750,24,24048,25,23899,26,BFS
8.983258962631226,105055,22,24983,23,20154,24,BFS
3.688539981842041,42934,20,17289,21,17273,22,BFS
7.505331039428711,86898,22,24983,23,24238,24,BFS
2.17423415184021,25983,18,10761,19,10752,20,BFS
11.228092908859253,129083,24,24983,25,21473,26,BFS
3.3229429721832275,39680,19,14834,20,14805,21,BFS
3.481663942337036,41377,19,14834,20,14760,21,BFS
7.339958190917969,85838,22,23972,23,22197,24,BFS
13.606876850128174,158873,25,25133,26,11255,27,BFS
7.977524995803833,94389,22,23972,23,20658,24,BFS
4.001616954803467,47423,20,17259,21,17167,22,BFS
6.9202330112457275,80744,22,23973,23,23050,24,BFS
7.427578926086426,86550,22,23972,23,22072,24,BFS
11.461848020553589,133429,24,24054,25,18439,26,BFS
1.5946919918060303,19515,17,8563,18,8556,19,BFS
3.5764219760894775,41954,20,17251,21,17249,22,BFS
11.854902029037476,138673,24,24053,25,16235,26,BFS
0.5370879173278809,6519,15,3686,16,3685,17,BFS
14.640039920806885,167651,26,24048,27,8021,28,BFS
8.870146036148071,102685,23,25133,24,24537,25,BFS
9.782974004745483,114315,23,25133,24,21681,25,BFS
13.652018070220947,159641,25,25133,26,10853,27,BFS
11.388113975524902,133475,24,24049,25,18421,26,BFS
7.032465934753418,82622,22,23980,23,22767,24,BFS
15.475088119506836,181123,29,25133,30,310,31,BFS
13.492848873138428,158890,25,25136,26,11291,27,BFS
12.56810998916626,146652,25,25136,26,17289,27,BFS
6.683874845504761,78460,22,23980,23,23404,24,BFS
11.613801956176758,135372,24,24054,25,17647,26,BFS
6.8355560302734375,79048,22,23980,23,23311,24,BFS
10.181464910507202,118978,23,25133,24,20049,25,BFS
0.5230889320373535,6201,15,3609,16,3605,17,BFS
7.578968048095703,88236,22,23973,23,21900,24,BFS
7.997384071350098,94237,22,23980,23,20698,24,BFS
13.505920886993408,156889,26,24054,27,14070,28,BFS
13.815639972686768,155666,25,25136,26,13101,27,BFS
4.096514940261841,48740,20,17289,21,17240,22,BFS
3.01213002204895,32144,19,14441,20,14435,21,BFS
13.229154825210571,153099,25,25133,26,14385,27,BFS
10.595098972320557,123345,24,24053,25,22018,26,BFS
12.5088369846344,145036,25,25136,26,17935,27,BFS
6.437779903411865,76083,21,21826,22,20461,23,BFS
9.471659898757935,110490,23,25136,24,22739,25,BFS
0.7412331104278564,8560,16,4858,17,4857,18,BFS
7.223829984664917,84089,22,23973,23,22542,24,BFS
11.822126865386963,138692,24,24053,25,16228,26,BFS
14.164623022079468,165107,26,24048,27,9613,28,BFS
7.686368942260742,89449,22,24983,23,23749,24,BFS
0.7152230739593506,8380,16,4803,17,4802,18,BFS
10.364343166351318,115574,23,25136,24,21230,25,BFS
10.431402921676636,120995,23,25133,24,19260,25,BFS
12.344763040542603,143509,25,25134,26,18446,27,BFS
12.056577920913696,140784,24,24983,25,17180,26,BFS
2.638087034225464,31242,19,14361,20,14359,21,BFS
0.5909268856048584,7027,15,3853,16,3852,17,BFS
14.13108205795288,165663,26,24053,27,9254,28,BFS
13.470677137374878,157754,25,25136,26,11952,27,BFS
7.56480598449707,89766,22,23980,23,21694,24,BFS
2.5476419925689697,29913,19,14119,20,14116,21,BFS
12.735251903533936,148158,25,25134,26,16578,27,BFS
3.0495529174804688,36128,19,14746,20,14733,21,BFS
11.768440008163452,137253,24,24983,25,18567,26,BFS
10.652144193649292,124132,24,24054,25,21777,26,BFS
12.408896923065186,144635,24,24983,25,15497,26,BFS
4.557423114776611,54602,20,17289,21,17128,22,BFS
11.627985000610352,135723,24,24983,25,19134,26,BFS
0.3802008628845215,4692,14,2487,15,2484,16,BFS
5.000488042831421,58034,21,21785,22,21773,23,BFS
2.8106689453125,33258,19,14593,20,14592,21,BFS
6.05722188949585,71224,21,21830,22,21099,23,BFS
9.555065155029297,111965,23,25133,24,22342,25,BFS
7.362571954727173,86032,22,23973,23,22161,24,BFS
1.3144099712371826,15771,17,8028,18,8026,19,BFS
2.6956491470336914,31593,19,14246,20,14242,21,BFS
3.545480966567993,41438,20,17240,21,17235,22,BFS
9.767090082168579,113243,23,25133,24,21768,25,BFS
0.7309420108795166,8620,16,4879,17,4878,18,BFS
2.798596143722534,33023,19,14404,20,14402,21,BFS
14.089128017425537,163270,26,24983,27,11305,28,BFS
9.606691122055054,112101,23,25133,24,22291,25,BFS
7.277886152267456,85482,22,23976,23,22283,24,BFS
14.212459087371826,165856,26,24054,27,9122,28,BFS
13.516687154769897,158815,26,24054,27,13102,28,BFS
7.330708980560303,85248,22,24983,23,24536,24,BFS
9.172147989273071,107078,23,25133,24,23619,25,BFS
7.295269012451172,86602,22,23980,23,22088,24,BFS
12.429726123809814,144804,25,25134,26,17955,27,BFS
2.5868279933929443,30374,19,14264,20,14263,21,BFS
3.0596110820770264,36481,19,14592,20,14591,21,BFS
3.487183094024658,42154,19,14804,20,14739,21,BFS
3.4558870792388916,41741,19,14834,20,14763,21,BFS
3.419865131378174,39912,20,17163,21,17144,22,BFS
10.097672939300537,119237,23,25134,24,19904,25,BFS
15.262850999832153,179791,28,24048,29,1301,30,BFS
5.130306005477905,61595,20,18858,21,18563,22,BFS
4.0711281299591064,47899,20,17259,21,17209,22,BFS
10.507258176803589,123311,23,25133,24,18436,25,BFS
3.327159881591797,38761,20,17102,21,17100,22,BFS
13.875575065612793,161445,26,24049,27,11752,28,BFS
3.060378074645996,36205,19,14762,20,14761,21,BFS
15.160900115966797,176622,28,24053,29,3861,30,BFS
13.642567873001099,160458,25,25133,26,10315,27,BFS
10.735659837722778,124614,24,24048,25,21563,26,BFS
6.051445007324219,72332,21,21811,22,20929,23,BFS
3.6618809700012207,42829,20,17289,21,17273,22,BFS
12.997130155563354,151267,25,25133,26,15273,27,BFS
11.082275867462158,129604,24,24049,25,19795,26,BFS
2.8087780475616455,33091,19,14405,20,14402,21,BFS
0.9376220703125,11406,16,5560,17,5559,18,BFS
2.1310110092163086,25473,18,10721,19,10716,20,BFS
10.221421003341675,117307,24,24053,25,23771,26,BFS
6.091119050979614,71348,21,21830,22,21073,23,BFS
